Log Path,IB HCA Port,NCCL OOB Port,GLOO TCP Port,Master Port,Log Name,X4 MTU,X8 MTU,Nodes,Communication Type,Grad Accum,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs4587520_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,5,15056.93,715.37,674.29,722.35,672.61,674.68,700.15,662.85,665.46,673.55
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs5505024_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,6,14531.82,765.13,757.53,718.2,723.98,712.63,707.26,719.08,706.31,726.48
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs6422528_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,7,14863.37,835.63,793.38,785.88,791.99,782.79,779.27,785.08,781.46,781.99
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs7340032_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,8,14463.3,925.08,856.67,868.8,868.07,857.45,853.14,858.84,834.88,837.65
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes7_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs8257536_x4mtu1500_x8mtu9000.log,1500,9000,7,tcp,9,14939.09,1008.05,957.58,969.47,996.66,973.89,962.96,969.16,977.68,964.54
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum10_bs32_seq1024_totalbs10485760_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,10,15260.46,1089.85,1048.71,1051.64,1043.07,1039.47,1035.23,1046.88,1035.11,1038.49
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum1_bs32_seq1024_totalbs1048576_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,1,136157.61,464.26,387.96,372.46,367.53,387.85,376.35,361.58,353.97,356.6
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum2_bs32_seq1024_totalbs2097152_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,2,14419.33,553.14,506.89,522.93,508.82,510.49,512.54,513.55,486.59,493.72
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum3_bs32_seq1024_totalbs3145728_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,3,14842.13,586.52,531.58,549.35,530.89,535.1,531.86,523.52,530.29,516.57
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum4_bs32_seq1024_totalbs4194304_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,4,14921.33,646.56,587.72,586.57,594.08,596.5,591.56,586.75,593.0,583.28
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum5_bs32_seq1024_totalbs5242880_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,5,14786.91,802.12,744.43,736.35,717.29,723.9,698.46,714.28,735.46,1744.49
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum6_bs32_seq1024_totalbs6291456_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,6,14306.75,785.96,756.18,739.48,747.56,752.6,738.65,738.78,744.35,749.53
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum7_bs32_seq1024_totalbs7340032_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,7,15221.02,887.3,808.18,805.77,823.49,827.42,812.98,820.5,811.59,816.75
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum8_bs32_seq1024_totalbs8388608_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,8,14368.63,989.01,915.31,947.66,938.4,923.12,917.02,939.49,931.67,924.72
/var/home/cloud-user/llm.c/logs/ibhcaX8_ncclifnameX8_glooifnameX8_masterX8/tcp,X8,X8,X8,X8,stdout_nnodes8_nprocs4_numiter10_gradaccum9_bs32_seq1024_totalbs9437184_x4mtu1500_x8mtu9000.log,1500,9000,8,tcp,9,15260.45,1032.5,970.98,968.24,963.11,961.75,967.67,968.0,958.84,962.61
